timestamp,open,high,low,close,volume,close_time,quote_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-12-31 01:00:00+00:00,2302.77,2304.99,2291.11,2291.77,41607.075,2023-12-31 01:59:59.999000+00:00,95627020.87229,48478,17254.636,39652604.68469,0
2023-12-31 02:00:00+00:00,2291.77,2296.42,2278.84,2287.36,64229.985,2023-12-31 02:59:59.999000+00:00,146891855.34478,65422,32791.457,74995921.11218,0
2023-12-31 03:00:00+00:00,2287.35,2288.46,2279.15,2285.71,47639.003,2023-12-31 03:59:59.999000+00:00,108800783.95109,51062,26515.467,60557425.18246,0
2023-12-31 04:00:00+00:00,2285.71,2293.0,2281.3,2284.18,44440.944,2023-12-31 04:59:59.999000+00:00,101664678.07419,51471,21583.805,49382458.03954,0
2023-12-31 05:00:00+00:00,2284.18,2288.89,2282.38,2282.45,30859.372,2023-12-31 05:59:59.999000+00:00,70526859.27808,38992,15071.598,34444483.44936,0
2023-12-31 06:00:00+00:00,2282.46,2288.76,2280.91,2286.56,27531.692,2023-12-31 06:59:59.999000+00:00,62931739.47133,33356,14757.4,33735589.13699,0
2023-12-31 07:00:00+00:00,2286.57,2306.83,2286.39,2296.94,94095.484,2023-12-31 07:59:59.999000+00:00,216217740.76682,86921,48421.06,111241287.01161,0
2023-12-31 08:00:00+00:00,2296.95,2299.32,2291.43,2296.96,49288.243,2023-12-31 08:59:59.999000+00:00,113146268.63786,54204,25309.668,58102809.07699,0
2023-12-31 09:00:00+00:00,2296.96,2314.75,2294.98,2312.42,126016.172,2023-12-31 09:59:59.999000+00:00,290740626.85638,110660,64731.842,149357647.12767,0
2023-12-31 10:00:00+00:00,2312.42,2316.08,2304.2,2312.13,80657.223,2023-12-31 10:59:59.999000+00:00,186383436.9535,71929,40966.982,94669330.88747,0
2023-12-31 11:00:00+00:00,2312.12,2318.0,2309.17,2310.66,68212.497,2023-12-31 11:59:59.999000+00:00,157873297.25668,68324,32441.316,75092096.78135,0
2023-12-31 12:00:00+00:00,2310.66,2324.78,2296.48,2304.85,135086.56,2023-12-31 12:59:59.999000+00:00,312281633.84289,117013,68017.892,157273536.82717,0
2023-12-31 13:00:00+00:00,2304.85,2308.8,2296.79,2304.6,91301.378,2023-12-31 13:59:59.999000+00:00,210365988.68031,81162,43489.81,100213684.77771,0
2023-12-31 14:00:00+00:00,2304.61,2306.65,2300.23,2302.51,39434.243,2023-12-31 14:59:59.999000+00:00,90838097.43758,47540,19765.472,45531590.69298,0
2023-12-31 15:00:00+00:00,2302.52,2310.65,2291.86,2300.6,92867.303,2023-12-31 15:59:59.999000+00:00,213690139.33742,80317,44366.84,102104696.74663,0
2023-12-31 16:00:00+00:00,2300.59,2311.74,2299.01,2306.35,64721.274,2023-12-31 16:59:59.999000+00:00,149262225.70112,63205,33685.714,77684529.47527,0
2023-12-31 17:00:00+00:00,2306.36,2309.46,2292.76,2300.48,75631.045,2023-12-31 17:59:59.999000+00:00,173978792.50926,71660,37630.936,86546052.69092,0
2023-12-31 18:00:00+00:00,2300.48,2308.5,2292.56,2305.5,45680.845,2023-12-31 18:59:59.999000+00:00,105077823.62478,53749,23932.223,55051515.97188,0
2023-12-31 19:00:00+00:00,2305.49,2306.63,2293.01,2296.86,40386.452,2023-12-31 19:59:59.999000+00:00,92818598.92599,49082,21099.264,48490829.66144,0
2023-12-31 20:00:00+00:00,2296.85,2296.91,2281.64,2284.35,72796.206,2023-12-31 20:59:59.999000+00:00,166526149.02718,81086,32780.069,74982481.29776,0
2023-12-31 21:00:00+00:00,2284.34,2294.95,2280.04,2284.72,75633.449,2023-12-31 21:59:59.999000+00:00,173047975.44202,68736,37194.965,85114576.44633,0
2023-12-31 22:00:00+00:00,2284.72,2295.66,2258.0,2275.69,128878.421,2023-12-31 22:59:59.999000+00:00,293517926.82295,119097,53363.212,121574524.00065,0
2023-12-31 23:00:00+00:00,2275.68,2285.98,2273.34,2283.85,82979.772,2023-12-31 23:59:59.999000+00:00,189272153.49876,86232,40963.155,93435988.23714,0
2024-01-01 00:00:00+00:00,2283.84,2299.16,2282.97,2297.41,75593.183,2024-01-01 00:59:59.999000+00:00,173399631.75655,75195,40291.257,92415191.78822,0
2024-01-01 01:00:00+00:00,2297.41,2308.74,2294.77,2305.71,58591.895,2024-01-01 01:59:59.999000+00:00,134941626.02991,60112,31397.246,72305626.55339,0
2024-01-01 02:00:00+00:00,2305.72,2306.95,2293.15,2295.19,44611.328,2024-01-01 02:59:59.999000+00:00,102578990.5845,45679,19798.81,45523577.58666,0
2024-01-01 03:00:00+00:00,2295.19,2296.83,2272.04,2275.59,88559.028,2024-01-01 03:59:59.999000+00:00,202107525.46153,87063,40900.389,93320364.02807,0
2024-01-01 04:00:00+00:00,2275.59,2281.71,2266.67,2281.45,80010.451,2024-01-01 04:59:59.999000+00:00,182055645.49232,82831,40686.056,92594738.13861,0
2024-01-01 05:00:00+00:00,2281.46,2285.48,2274.1,2277.96,51216.415,2024-01-01 05:59:59.999000+00:00,116823339.19626,56411,25553.789,58294570.11815,0
2024-01-01 06:00:00+00:00,2277.96,2285.32,2276.0,2283.44,45811.582,2024-01-01 06:59:59.999000+00:00,104464342.51605,42095,23486.243,53561982.20346,0
2024-01-01 07:00:00+00:00,2283.43,2289.82,2282.9,2286.46,36678.462,2024-01-01 07:59:59.999000+00:00,83863540.87073,42960,17269.253,39487975.94007,0
2024-01-01 08:00:00+00:00,2286.46,2289.29,2281.82,2289.07,33694.121,2024-01-01 08:59:59.999000+00:00,77013838.62898,40057,14399.152,32914281.58706,0
2024-01-01 09:00:00+00:00,2289.07,2302.47,2288.76,2301.83,76505.359,2024-01-01 09:59:59.999000+00:00,175631581.76942,74173,39147.219,89873220.14022,0
2024-01-01 10:00:00+00:00,2301.83,2305.56,2299.64,2304.19,56971.338,2024-01-01 10:59:59.999000+00:00,131192008.27295,61201,27804.8,64028661.96182,0
2024-01-01 11:00:00+00:00,2304.19,2307.45,2301.01,2306.72,46442.298,2024-01-01 11:59:59.999000+00:00,107017426.59262,51518,21292.437,49064423.12912,0
2024-01-01 12:00:00+00:00,2306.71,2309.49,2300.94,2301.52,54115.198,2024-01-01 12:59:59.999000+00:00,124762520.94834,56201,26536.782,61187591.53884,0
2024-01-01 13:00:00+00:00,2301.52,2310.81,2300.0,2306.13,41015.711,2024-01-01 13:59:59.999000+00:00,94598842.36146,46824,21481.613,49548304.68501,0
2024-01-01 14:00:00+00:00,2306.13,2307.5,2296.51,2303.2,59893.321,2024-01-01 14:59:59.999000+00:00,137898575.16218,63586,28703.18,66092355.25382,0
2024-01-01 15:00:00+00:00,2303.2,2321.0,2301.47,2316.97,97780.491,2024-01-01 15:59:59.999000+00:00,226212207.88458,94170,53616.436,124038614.61805,0
2024-01-01 16:00:00+00:00,2316.97,2322.24,2308.36,2311.9,103280.503,2024-01-01 16:59:59.999000+00:00,239082691.03089,93962,49616.435,114869160.41207,0
2024-01-01 17:00:00+00:00,2311.9,2319.14,2308.52,2315.87,54025.428,2024-01-01 17:59:59.999000+00:00,125073083.66389,55631,27686.516,64094587.36673,0
2024-01-01 18:00:00+00:00,2315.87,2334.43,2315.87,2328.95,123181.291,2024-01-01 18:59:59.999000+00:00,286752831.23564,118817,69880.779,162649222.09255,0
2024-01-01 19:00:00+00:00,2328.96,2343.43,2324.04,2339.71,92448.666,2024-01-01 19:59:59.999000+00:00,215866726.4006,95352,51685.613,120705397.65044,0
2024-01-01 20:00:00+00:00,2339.71,2351.34,2337.34,2343.24,117681.083,2024-01-01 20:59:59.999000+00:00,275907254.33625,114750,59332.367,139109764.24431,0
2024-01-01 21:00:00+00:00,2343.24,2349.15,2334.3,2340.71,67722.134,2024-01-01 21:59:59.999000+00:00,158532993.65383,71607,31305.079,73289516.54217,0
2024-01-01 22:00:00+00:00,2340.7,2341.96,2325.56,2336.77,49571.755,2024-01-01 22:59:59.999000+00:00,115682544.28566,58579,25043.39,58447641.92945,0
2024-01-01 23:00:00+00:00,2336.77,2354.95,2336.5,2354.62,103162.377,2024-01-01 23:59:59.999000+00:00,242147875.54389,106107,57754.156,135577316.39828,0
2024-01-02 00:00:00+00:00,2354.63,2396.49,2349.57,2392.14,312003.754,2024-01-02 00:59:59.999000+00:00,740920556.66132,281619,167651.405,398213780.82542,0
2024-01-02 01:00:00+00:00,2392.14,2402.64,2374.3,2382.05,194469.539,2024-01-02 01:59:59.999000+00:00,464500133.6401,184298,95888.427,229068418.72718,0
2024-01-02 02:00:00+00:00,2382.05,2385.0,2377.14,2385.0,77388.04,2024-01-02 02:59:59.999000+00:00,184344505.80411,79263,40735.868,97041752.34427,0
2024-01-02 03:00:00+00:00,2385.0,2390.95,2373.54,2388.45,97652.206,2024-01-02 03:59:59.999000+00:00,232560409.579,99142,51369.222,122354568.39927,0
2024-01-02 04:00:00+00:00,2388.46,2393.16,2380.41,2389.75,67964.976,2024-01-02 04:59:59.999000+00:00,162184536.69784,76841,32030.657,76442132.32971,0
2024-01-02 05:00:00+00:00,2389.75,2394.99,2379.55,2379.8,74584.898,2024-01-02 05:59:59.999000+00:00,178032678.95762,76097,32172.143,76798515.25447,0
2024-01-02 06:00:00+00:00,2379.81,2386.11,2375.66,2375.66,56037.009,2024-01-02 06:59:59.999000+00:00,133391439.73215,61590,25932.13,61734874.31371,0
2024-01-02 07:00:00+00:00,2375.67,2391.36,2375.66,2387.83,82547.542,2024-01-02 07:59:59.999000+00:00,196835576.34516,84924,43638.963,104070457.98412,0
2024-01-02 08:00:00+00:00,2387.84,2434.49,2382.2,2429.28,277253.762,2024-01-02 08:59:59.999000+00:00,669895993.64164,264031,146456.578,353819890.65751,0
2024-01-02 09:00:00+00:00,2429.27,2431.26,2414.62,2417.03,127497.884,2024-01-02 09:59:59.999000+00:00,308877234.55218,129542,62810.748,152165439.462,0
2024-01-02 10:00:00+00:00,2417.02,2419.91,2396.0,2401.54,132982.765,2024-01-02 10:59:59.999000+00:00,320148680.90953,134046,63300.392,152418300.98442,0
2024-01-02 11:00:00+00:00,2401.53,2405.85,2382.01,2394.28,166103.222,2024-01-02 11:59:59.999000+00:00,397848201.65538,142585,76885.084,184161647.41979,0
2024-01-02 12:00:00+00:00,2394.28,2407.81,2385.22,2390.07,175739.755,2024-01-02 12:59:59.999000+00:00,421240551.60015,160646,93612.065,224404114.24929,0
2024-01-02 13:00:00+00:00,2390.06,2403.84,2385.6,2400.94,120611.768,2024-01-02 13:59:59.999000+00:00,288992940.75009,109371,62458.935,149676339.28206,0
2024-01-02 14:00:00+00:00,2400.93,2406.0,2356.39,2369.15,318175.402,2024-01-02 14:59:59.999000+00:00,756320959.6083,263750,141228.413,335779870.84323,0
2024-01-02 15:00:00+00:00,2369.29,2372.99,2353.47,2359.6,201628.447,2024-01-02 15:59:59.999000+00:00,476697894.44696,206331,95272.019,225263974.94791,0
2024-01-02 16:00:00+00:00,2359.61,2372.09,2352.32,2370.2,158135.32,2024-01-02 16:59:59.999000+00:00,373351402.66115,156274,80169.04,189285545.96982,0
2024-01-02 17:00:00+00:00,2370.2,2370.25,2353.0,2359.49,96650.406,2024-01-02 17:59:59.999000+00:00,228233341.06276,107518,45094.861,106485644.54954,0
2024-01-02 18:00:00+00:00,2359.5,2372.37,2357.27,2367.96,92474.576,2024-01-02 18:59:59.999000+00:00,218766992.43687,97695,50270.051,118929868.34539,0
2024-01-02 19:00:00+00:00,2367.96,2374.99,2356.47,2371.24,107788.924,2024-01-02 19:59:59.999000+00:00,255097751.54475,112166,53875.746,127530063.44416,0
2024-01-02 20:00:00+00:00,2371.22,2382.65,2360.44,2362.07,120240.485,2024-01-02 20:59:59.999000+00:00,285099351.5904,115144,56446.395,133848394.25581,0
2024-01-02 21:00:00+00:00,2362.08,2368.71,2335.0,2368.26,185250.152,2024-01-02 21:59:59.999000+00:00,436579735.90368,159164,80911.419,190795161.94708,0
2024-01-02 22:00:00+00:00,2368.25,2374.46,2359.18,2361.03,57324.673,2024-01-02 22:59:59.999000+00:00,135712775.46899,73422,27483.422,65065114.3785,0
2024-01-02 23:00:00+00:00,2361.04,2364.4,2352.05,2356.93,75668.225,2024-01-02 23:59:59.999000+00:00,178443117.07811,86251,37623.088,88726498.17734,0
2024-01-03 00:00:00+00:00,2356.92,2369.34,2348.46,2363.48,88391.428,2024-01-03 00:59:59.999000+00:00,208643571.18727,102550,45324.635,106985656.94695,0
2024-01-03 01:00:00+00:00,2363.48,2378.0,2362.08,2375.21,63370.594,2024-01-03 01:59:59.999000+00:00,150230748.50484,71352,36503.668,86546652.96975,0
2024-01-03 02:00:00+00:00,2375.31,2387.28,2369.0,2370.59,101577.975,2024-01-03 02:59:59.999000+00:00,241575561.24785,97922,49685.08,118187677.9382,0
2024-01-03 03:00:00+00:00,2370.58,2372.35,2366.0,2370.36,38641.579,2024-01-03 03:59:59.999000+00:00,91537746.89681,49068,19278.358,45671562.36577,0
2024-01-03 04:00:00+00:00,2370.36,2376.0,2365.01,2372.44,55337.647,2024-01-03 04:59:59.999000+00:00,131199230.32066,59867,28387.78,67300155.09804,0
2024-01-03 05:00:00+00:00,2372.44,2381.4,2370.09,2378.74,55574.648,2024-01-03 05:59:59.999000+00:00,132109176.71545,63517,29243.033,69516023.08677,0
2024-01-03 06:00:00+00:00,2378.73,2382.99,2375.03,2376.99,52194.731,2024-01-03 06:59:59.999000+00:00,124202949.9608,58528,26959.029,64159330.78237,0
2024-01-03 07:00:00+00:00,2377.0,2381.14,2357.99,2362.82,106527.748,2024-01-03 07:59:59.999000+00:00,252467775.80891,99186,47871.719,113483224.9592,0
2024-01-03 08:00:00+00:00,2362.82,2373.61,2362.52,2372.53,71180.824,2024-01-03 08:59:59.999000+00:00,168564866.105,74840,38203.73,90481149.63958,0
2024-01-03 09:00:00+00:00,2372.53,2387.48,2372.06,2378.16,108532.713,2024-01-03 09:59:59.999000+00:00,258313032.72543,106638,58916.686,140231920.0599,0
2024-01-03 10:00:00+00:00,2378.16,2382.84,2362.73,2366.3,103576.763,2024-01-03 10:59:59.999000+00:00,245691701.38429,100283,46732.38,110849682.39517,0
2024-01-03 11:00:00+00:00,2366.3,2367.56,2298.01,2309.86,553955.639,2024-01-03 11:59:59.999000+00:00,1291440878.58144,420968,235912.714,550209799.67614,0
2024-01-03 12:00:00+00:00,2309.46,2310.39,2067.16,2249.55,1488402.364,2024-01-03 12:59:59.999000+00:00,3271967125.50485,1189994,708757.247,1557847050.93723,0
2024-01-03 13:00:00+00:00,2249.54,2250.13,2206.56,2224.29,406800.72,2024-01-03 13:59:59.999000+00:00,905387243.23323,435396,181897.881,404848276.2196,0
2024-01-03 14:00:00+00:00,2224.3,2224.76,2190.15,2194.11,332059.253,2024-01-03 14:59:59.999000+00:00,731423398.66759,338245,141194.523,310997918.52808,0
2024-01-03 15:00:00+00:00,2194.11,2241.83,2191.0,2241.02,251249.499,2024-01-03 15:59:59.999000+00:00,557005151.053,249624,125737.004,278900589.74194,0
2024-01-03 16:00:00+00:00,2241.23,2246.62,2221.33,2231.42,325558.114,2024-01-03 16:59:59.999000+00:00,727677188.98346,298105,158208.995,353656207.11608,0
2024-01-03 17:00:00+00:00,2231.42,2234.0,2211.82,2223.92,156470.038,2024-01-03 17:59:59.999000+00:00,347627806.64869,163982,75466.82,167680021.83017,0
2024-01-03 18:00:00+00:00,2223.88,2228.71,2188.88,2199.03,177194.648,2024-01-03 18:59:59.999000+00:00,391385543.52323,185046,80086.81,176882675.11658,0
2024-01-03 19:00:00+00:00,2199.02,2229.99,2197.75,2206.79,175483.135,2024-01-03 19:59:59.999000+00:00,388393170.99842,169471,89598.209,198306546.61174,0
2024-01-03 20:00:00+00:00,2206.79,2224.27,2205.42,2218.88,69810.772,2024-01-03 20:59:59.999000+00:00,154653864.82808,88485,34436.563,76275174.11546,0
2024-01-03 21:00:00+00:00,2218.9,2228.69,2212.22,2226.78,65376.178,2024-01-03 21:59:59.999000+00:00,145259770.64378,84798,31743.041,70529927.6613,0
2024-01-03 22:00:00+00:00,2226.79,2227.19,2199.03,2205.97,79753.199,2024-01-03 22:59:59.999000+00:00,176553116.46606,84192,35882.212,79448500.1935,0
2024-01-03 23:00:00+00:00,2205.96,2211.05,2196.15,2210.39,69899.469,2024-01-03 23:59:59.999000+00:00,154035503.70604,80820,35166.471,77502758.48499,0
2024-01-04 00:00:00+00:00,2210.39,2220.8,2207.28,2211.22,84710.664,2024-01-04 00:59:59.999000+00:00,187390915.82436,89003,37966.489,83982866.95605,0
2024-01-04 01:00:00+00:00,2211.22,2214.96,2202.1,2206.62,70180.515,2024-01-04 01:59:59.999000+00:00,154996031.05219,78839,33498.242,73985349.49353,0
2024-01-04 02:00:00+00:00,2206.62,2233.8,2205.08,2232.31,80001.756,2024-01-04 02:59:59.999000+00:00,177832132.79296,93493,40998.705,91121006.64417,0
2024-01-04 03:00:00+00:00,2232.3,2241.19,2225.4,2231.78,76306.751,2024-01-04 03:59:59.999000+00:00,170328901.98978,86107,36253.515,80927436.04899,0
2024-01-04 04:00:00+00:00,2231.79,2240.13,2228.43,2238.51,59533.574,2024-01-04 04:59:59.999000+00:00,133043344.60764,68431,28482.143,63653386.43188,0
2024-01-04 05:00:00+00:00,2238.52,2245.0,2233.21,2236.87,64124.043,2024-01-04 05:59:59.999000+00:00,143571094.0418,75019,30992.473,69394988.52288,0
2024-01-04 06:00:00+00:00,2236.87,2245.94,2235.51,2239.62,56599.856,2024-01-04 06:59:59.999000+00:00,126784935.04093,65679,27005.935,60499215.4584,0
2024-01-04 07:00:00+00:00,2239.62,2242.78,2222.04,2222.99,113617.697,2024-01-04 07:59:59.999000+00:00,253441301.85543,112392,54062.646,120592250.5512,0
2024-01-04 08:00:00+00:00,2223.0,2227.56,2212.1,2217.18,117339.074,2024-01-04 08:59:59.999000+00:00,260363837.39101,118557,59385.809,131784355.14779,0
2024-01-04 09:00:00+00:00,2217.18,2231.0,2215.49,2224.68,65118.465,2024-01-04 09:59:59.999000+00:00,144792928.31441,82837,33569.415,74638480.9348,0
2024-01-04 10:00:00+00:00,2224.68,2227.26,2205.42,2223.46,103416.732,2024-01-04 10:59:59.999000+00:00,229283101.37717,125830,50065.345,111012609.88602,0
2024-01-04 11:00:00+00:00,2223.46,2232.0,2216.0,2229.13,67750.57,2024-01-04 11:59:59.999000+00:00,150804640.05815,90295,35026.477,77971953.10338,0
2024-01-04 12:00:00+00:00,2229.13,2243.0,2223.58,2236.79,111196.454,2024-01-04 12:59:59.999000+00:00,248526296.45119,128285,55180.055,123345382.12803,0
2024-01-04 13:00:00+00:00,2236.78,2248.58,2232.11,2238.74,84186.7,2024-01-04 13:59:59.999000+00:00,188499299.01586,98773,43134.22,96593659.24884,0
2024-01-04 14:00:00+00:00,2238.74,2275.94,2230.79,2273.77,230022.954,2024-01-04 14:59:59.999000+00:00,518087426.31651,218957,121692.906,274193449.36386,0
2024-01-04 15:00:00+00:00,2274.0,2286.99,2262.46,2277.86,269763.401,2024-01-04 15:59:59.999000+00:00,613636320.5913,249862,135552.455,308387675.32525,0
2024-01-04 16:00:00+00:00,2277.86,2281.5,2260.0,2270.17,137865.349,2024-01-04 16:59:59.999000+00:00,312746539.61331,146854,62455.147,141689765.43149,0
2024-01-04 17:00:00+00:00,2270.17,2290.0,2267.41,2275.1,161032.574,2024-01-04 17:59:59.999000+00:00,367106217.31403,163481,81666.993,186216517.01286,0
2024-01-04 18:00:00+00:00,2275.1,2280.66,2268.37,2274.0,57883.423,2024-01-04 18:59:59.999000+00:00,131695384.50764,77238,29763.787,67722669.0129,0
2024-01-04 19:00:00+00:00,2274.01,2295.36,2271.26,2274.89,134229.226,2024-01-04 19:59:59.999000+00:00,306448673.7479,140380,69891.283,159581641.17278,0
2024-01-04 20:00:00+00:00,2274.89,2295.55,2273.28,2273.87,135214.697,2024-01-04 20:59:59.999000+00:00,308863080.76468,129525,68931.538,157459968.42016,0
2024-01-04 21:00:00+00:00,2273.88,2289.65,2268.26,2273.28,107024.948,2024-01-04 21:59:59.999000+00:00,243912061.43306,115780,52444.707,119537563.31241,0
2024-01-04 22:00:00+00:00,2273.28,2287.63,2261.7,2270.72,80861.604,2024-01-04 22:59:59.999000+00:00,183980106.78632,98182,40607.749,92419429.30211,0
2024-01-04 23:00:00+00:00,2270.72,2276.81,2266.72,2267.85,44819.229,2024-01-04 23:59:59.999000+00:00,101781381.66748,59952,22510.594,51122050.93876,0
2024-01-05 00:00:00+00:00,2267.85,2275.6,2261.16,2268.37,58957.389,2024-01-05 00:59:59.999000+00:00,133705484.241,81179,29057.484,65901704.68051,0
2024-01-05 01:00:00+00:00,2268.36,2272.05,2207.03,2238.66,271904.141,2024-01-05 01:59:59.999000+00:00,608431114.09626,258901,124398.725,278258925.15708,0
2024-01-05 02:00:00+00:00,2238.66,2252.36,2231.49,2241.17,140310.214,2024-01-05 02:59:59.999000+00:00,314632484.26651,153354,70908.148,159024028.99908,0
2024-01-05 03:00:00+00:00,2241.17,2251.35,2239.29,2242.89,52732.364,2024-01-05 03:59:59.999000+00:00,118396627.60587,67652,25212.291,56609125.51881,0
2024-01-05 04:00:00+00:00,2242.89,2248.14,2234.34,2244.06,66829.632,2024-01-05 04:59:59.999000+00:00,149783806.84346,86249,32020.084,71764731.80959,0
2024-01-05 05:00:00+00:00,2244.06,2248.92,2241.45,2246.53,41101.161,2024-01-05 05:59:59.999000+00:00,92294979.7363,57891,19113.331,42920983.16588,0
2024-01-05 06:00:00+00:00,2246.53,2258.0,2240.33,2255.29,74000.669,2024-01-05 06:59:59.999000+00:00,166456508.91139,84472,38666.625,86991950.19359,0
2024-01-05 07:00:00+00:00,2255.29,2265.95,2252.39,2252.39,79635.438,2024-01-05 07:59:59.999000+00:00,179942329.1491,94774,38577.912,87178619.91392,0
2024-01-05 08:00:00+00:00,2252.4,2259.84,2250.0,2252.69,53145.462,2024-01-05 08:59:59.999000+00:00,119792789.85415,69290,26324.872,59342941.13644,0
2024-01-05 09:00:00+00:00,2252.69,2270.09,2252.48,2265.06,112612.811,2024-01-05 09:59:59.999000+00:00,254840331.42129,126047,57891.115,131006534.81217,0
2024-01-05 10:00:00+00:00,2265.06,2266.39,2233.23,2240.42,110796.159,2024-01-05 10:59:59.999000+00:00,249347796.80997,120004,49271.228,110890548.63115,0
2024-01-05 11:00:00+00:00,2240.41,2250.0,2238.43,2242.15,96914.937,2024-01-05 11:59:59.999000+00:00,217463583.18259,106297,48292.257,108368764.85208,0
2024-01-05 12:00:00+00:00,2242.15,2253.94,2234.66,2241.7,107376.337,2024-01-05 12:59:59.999000+00:00,241004501.20046,116906,52708.801,118302417.95878,0
2024-01-05 13:00:00+00:00,2241.7,2252.16,2236.34,2247.12,119728.452,2024-01-05 13:59:59.999000+00:00,268674557.98273,132359,60532.307,135855287.03653,0
2024-01-05 14:00:00+00:00,2247.13,2253.62,2216.2,2226.7,227542.859,2024-01-05 14:59:59.999000+00:00,508503491.06107,243820,108869.37,243337910.17543,0
2024-01-05 15:00:00+00:00,2226.69,2242.2,2218.26,2225.23,142247.059,2024-01-05 15:59:59.999000+00:00,317194313.32473,180326,72463.022,161589861.22578,0
2024-01-05 16:00:00+00:00,2225.22,2233.75,2210.0,2211.6,121486.589,2024-01-05 16:59:59.999000+00:00,269915194.7042,149499,58687.584,130411202.38043,0
2024-01-05 17:00:00+00:00,2211.61,2233.0,2206.0,2231.88,149965.312,2024-01-05 17:59:59.999000+00:00,332892280.28891,170417,79253.545,175946119.93158,0
2024-01-05 18:00:00+00:00,2231.89,2238.73,2223.96,2233.8,72437.544,2024-01-05 18:59:59.999000+00:00,161654144.93766,91250,36594.288,81674923.05908,0
2024-01-05 19:00:00+00:00,2233.8,2241.0,2229.89,2234.3,58884.263,2024-01-05 19:59:59.999000+00:00,131615100.17772,75959,30715.537,68659666.45772,0
2024-01-05 20:00:00+00:00,2234.3,2264.13,2234.29,2248.24,130772.119,2024-01-05 20:59:59.999000+00:00,293829148.63975,121119,72131.97,162072566.47944,0
2024-01-05 21:00:00+00:00,2248.38,2248.78,2233.6,2246.3,81394.685,2024-01-05 21:59:59.999000+00:00,182380136.10584,90941,39781.457,89141247.20298,0
2024-01-05 22:00:00+00:00,2246.31,2249.52,2237.95,2248.0,48010.224,2024-01-05 22:59:59.999000+00:00,107768756.83601,52687,21319.312,47857377.65003,0
2024-01-05 23:00:00+00:00,2248.01,2278.16,2248.01,2268.93,221956.147,2024-01-05 23:59:59.999000+00:00,503100625.95336,186565,114097.736,258589755.78885,0
2024-01-06 00:00:00+00:00,2268.92,2270.34,2258.05,2263.33,56740.636,2024-01-06 00:59:59.999000+00:00,128495979.25788,74517,28243.54,63959094.1594,0
2024-01-06 01:00:00+00:00,2263.34,2263.95,2253.08,2255.0,48226.796,2024-01-06 01:59:59.999000+00:00,108872037.71132,60153,19872.998,44868469.43032,0
2024-01-06 02:00:00+00:00,2255.0,2258.46,2251.25,2255.21,43741.134,2024-01-06 02:59:59.999000+00:00,98633281.25512,54560,22358.555,50417310.60832,0
2024-01-06 03:00:00+00:00,2255.21,2256.44,2250.26,2253.67,30943.427,2024-01-06 03:59:59.999000+00:00,69725532.99402,43360,15595.038,35142587.62448,0
2024-01-06 04:00:00+00:00,2253.67,2255.99,2245.0,2246.89,33178.494,2024-01-06 04:59:59.999000+00:00,74666275.89898,44686,14466.675,32557018.8601,0
2024-01-06 05:00:00+00:00,2246.89,2249.83,2230.0,2235.64,109171.832,2024-01-06 05:59:59.999000+00:00,244431729.98769,115072,52789.213,118206935.9939,0
2024-01-06 06:00:00+00:00,2235.63,2235.98,2215.56,2219.75,124886.107,2024-01-06 06:59:59.999000+00:00,278048167.81655,135284,61071.907,135975088.51972,0
2024-01-06 07:00:00+00:00,2219.75,2233.37,2216.36,2233.09,84771.481,2024-01-06 07:59:59.999000+00:00,188744327.86738,94435,46310.549,103109189.27698,0
2024-01-06 08:00:00+00:00,2233.09,2238.1,2228.58,2237.69,47294.435,2024-01-06 08:59:59.999000+00:00,105641941.55339,65803,24291.172,54261754.26156,0
2024-01-06 09:00:00+00:00,2237.7,2239.63,2233.75,2234.88,37304.198,2024-01-06 09:59:59.999000+00:00,83438690.23202,52725,17786.824,39785746.12624,0
2024-01-06 10:00:00+00:00,2234.88,2239.67,2229.48,2236.1,41208.076,2024-01-06 10:59:59.999000+00:00,92053971.57243,67391,20922.468,46740377.47869,0
2024-01-06 11:00:00+00:00,2236.1,2239.66,2231.04,2238.84,30402.556,2024-01-06 11:59:59.999000+00:00,67969612.52355,51922,13819.448,30897245.67178,0
2024-01-06 12:00:00+00:00,2238.85,2242.56,2228.18,2232.64,56611.572,2024-01-06 12:59:59.999000+00:00,126558358.35564,71452,26263.373,58726577.34901,0
2024-01-06 13:00:00+00:00,2232.65,2238.96,2228.58,2236.97,35569.641,2024-01-06 13:59:59.999000+00:00,79498474.46677,50813,19733.144,44107082.15732,0
2024-01-06 14:00:00+00:00,2236.97,2248.59,2236.5,2241.42,69824.0,2024-01-06 14:59:59.999000+00:00,156597595.61951,83231,37626.66,84389610.4674,0
2024-01-06 15:00:00+00:00,2241.41,2248.4,2237.71,2246.27,36813.866,2024-01-06 15:59:59.999000+00:00,82619928.91581,61813,18855.87,42319662.66864,0
2024-01-06 16:00:00+00:00,2246.28,2250.07,2243.01,2245.43,34323.67,2024-01-06 16:59:59.999000+00:00,77102109.83673,57501,15106.532,33937715.00643,0
2024-01-06 17:00:00+00:00,2245.43,2252.66,2242.35,2248.45,37759.558,2024-01-06 17:59:59.999000+00:00,84868368.98893,57992,17445.126,39215855.89755,0
2024-01-06 18:00:00+00:00,2248.45,2254.64,2244.59,2246.85,35225.059,2024-01-06 18:59:59.999000+00:00,79222378.79411,51738,18085.637,40678388.23716,0
